item_id,cluster,pattern,mean_demand,std,lead_time,safety_stock,reorder_point,policy_description,pattern_policy_type,recommended_service_level,holding_cost_weight,shortage_cost_weight,safety_stock_opt,reorder_point_opt,order_up_to_level_opt,optimal_order_qty,estimated_total_cost
HOUSEHOLD_1_403,2,volatile,3.2383561643835614,2.0796390045587114,7.0,14.525828124329994,37.19432127501493,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.2795,33.948,61.2886,198.4943,147.1895
HOUSEHOLD_2_228,2,volatile,3.241095890410959,2.3989372427443625,7.0,16.756057177602788,39.443728410479494,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,13.0113,35.699,63.7761,198.5783,151.5531
HOUSEHOLD_2_021,2,volatile,3.249315068493151,2.1676393251336212,7.0,15.140491308062849,37.8856967875149,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.7568,34.502,62.1171,198.8299,148.5796
FOODS_2_329,2,volatile,3.2575342465753425,2.3132393566034875,7.0,16.157475999825305,38.960215725852706,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.5465,35.3493,63.3489,199.0812,150.6972
HOUSEHOLD_2_247,2,volatile,3.2575342465753425,2.825410492797014,7.0,19.73488048121925,42.53762020724665,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,15.3244,38.1272,67.2775,199.0812,157.6159
HOUSEHOLD_2_135,2,volatile,3.263013698630137,2.0600535340128063,7.0,14.389027853580934,37.230123743991896,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.1733,34.0144,61.4836,199.2486,147.3775
HOBBIES_1_049,2,volatile,3.265753424657534,2.094748744281985,7.0,14.631366384452313,37.491640357055054,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.3615,34.2218,61.7881,199.3322,147.8963
FOODS_3_188,2,volatile,3.2739726027397262,2.3953955027577267,7.0,16.731318890720228,39.649127109898316,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.9921,35.9099,64.2093,199.5829,152.1081
HOBBIES_1_063,2,volatile,3.2739726027397262,2.0532758199165357,7.0,14.341686988256487,37.25949520743457,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.1365,34.0543,61.5851,199.5829,147.4865
FOODS_3_453,2,volatile,3.2849315068493152,2.502947231604554,7.0,17.482544427594146,40.47706497553935,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,13.5755,36.57,65.1876,199.9166,153.7612
HOUSEHOLD_1_170,2,volatile,3.2849315068493152,2.637622515923116,7.0,18.42322212613626,41.41774267408147,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,14.3059,37.3004,66.2207,199.9166,155.5804
FOODS_3_380,2,volatile,3.287671232876712,2.331576437268149,7.0,16.28555653757871,39.2992551677157,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.646,35.6597,63.9115,200.0,151.4962
HOBBIES_1_221,2,volatile,3.293150684931507,2.235842440678538,7.0,15.616875301524013,38.66893009604456,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.1267,35.1788,63.2539,200.1666,150.3029
HOUSEHOLD_2_279,2,volatile,3.3013698630136985,2.6627514662595333,7.0,18.59874240284365,41.70833144393954,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,14.4422,37.5518,66.6435,200.4162,156.2196
HOUSEHOLD_2_328,2,volatile,3.3013698630136985,2.064116043587898,7.0,14.417403603272042,37.52699264436794,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.1953,34.3049,62.0518,200.4162,148.133
FOODS_1_198,4,burst,3.315068493150685,3.6088897882226236,7.0,22.056399492845298,45.26187894490009,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,17.9507,41.1561,71.797,220.0,149.604
HOUSEHOLD_2_316,2,volatile,3.317808219178082,1.9772985279450308,7.0,13.811002055866357,37.03565959011293,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,10.7245,33.9491,61.616,200.9146,147.2592
HOUSEHOLD_2_355,2,volatile,3.317808219178082,2.441139082081179,7.0,17.050827887035247,40.27548542128182,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,13.2402,36.4649,65.1738,200.9146,153.525
HOUSEHOLD_2_235,2,volatile,3.3205479452054796,2.1467429267233364,7.0,14.994534490047826,38.23837010648619,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.6435,34.8873,62.954,200.9975,149.5979
FOODS_2_163,4,burst,3.3232876712328765,4.032100608289626,7.0,24.64293093737847,47.905944636008606,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,20.0557,43.3187,74.8891,220.2726,154.3846
FOODS_2_336,2,volatile,3.328767123287671,3.202226193871744,7.0,22.36685655801047,45.668226421024166,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,17.3682,40.6696,71.1651,201.2461,164.0051
HOUSEHOLD_2_209,2,volatile,3.328767123287671,2.067904886278953,7.0,14.443867849037652,37.74523771205135,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.2159,34.5173,62.4644,201.2461,148.6821
HOUSEHOLD_1_278,2,volatile,3.3315068493150686,1.9575773259065667,7.0,13.673253730032904,36.99380167523839,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,10.6175,33.938,61.6565,201.3289,147.2414
FOODS_3_736,4,burst,3.3424657534246576,4.582633180867712,7.0,28.007612894204428,51.40487316817703,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,22.7941,46.1913,79.0302,220.9072,160.7435
FOODS_2_367,2,volatile,3.345205479452055,2.201712688478507,7.0,15.378486372822024,38.79492472898641,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.9416,35.3581,63.7209,201.7424,150.7874
HOUSEHOLD_1_002,2,volatile,3.345205479452055,2.1715594927929383,7.0,15.167872830294819,38.5843111864592,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.7781,35.1945,63.4896,201.7424,150.3801
HOUSEHOLD_1_127,0,burst,3.347945205479452,3.772664461603557,7.0,23.05733879409206,46.492955232448224,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,18.7653,42.2009,73.4093,221.0882,151.9454
FOODS_3_013,4,burst,3.3589041095890413,2.8832519232400933,7.0,17.62152905445697,41.133857821580264,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,14.3413,37.8537,67.3064,221.4498,142.3657
FOODS_2_219,4,burst,3.3643835616438356,3.899329678340674,7.0,23.83147676619611,47.38216169770296,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,19.3953,42.946,74.5305,221.6303,153.6065
FOODS_2_260,4,burst,3.3643835616438356,3.7477234798004693,7.0,22.90490735653807,46.455592288044926,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,18.6412,42.1919,73.464,221.6303,151.9427
HOUSEHOLD_1_120,2,volatile,3.3753424657534246,2.2904352495530147,7.0,15.998194250051483,39.62559151032546,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.4228,36.0502,64.8233,202.6491,152.5299
HOUSEHOLD_2_479,4,burst,3.378082191780822,5.081161246074619,7.0,31.0544596559101,54.70103499837585,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,25.2738,48.9203,83.0356,222.0811,166.8013
FOODS_3_715,4,burst,3.3835616438356166,3.079666284307539,7.0,18.82195186259408,42.5068833694434,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,15.3183,39.0032,69.0332,222.2611,144.9269
HOUSEHOLD_2_013,4,burst,3.3835616438356166,4.814784171746726,7.0,29.426446745600376,53.1113782524497,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,23.9488,47.6337,81.2386,222.2611,163.9681
FOODS_2_190,4,burst,3.3863013698630136,3.848266166904804,7.0,23.519392642316085,47.22350223135718,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,19.1413,42.8454,74.4781,222.3511,153.4065
FOODS_3_612,4,burst,3.3945205479452056,3.464573075635336,7.0,21.174381128996334,44.93602496461277,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,17.2328,40.9945,71.8942,222.6208,149.3306
HOUSEHOLD_2_232,4,burst,3.4,3.3172873864643706,7.0,20.274217313926275,44.074217313926276,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,16.5002,40.3002,70.9348,222.8004,147.8041
HOUSEHOLD_2_215,2,volatile,3.4164383561643836,2.7157969758266867,7.0,18.969253800759784,42.88432229391047,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,14.7299,38.645,68.6614,203.879,159.0139
HOUSEHOLD_2_305,4,burst,3.4273972602739726,2.7968418351939985,7.0,17.093417769824125,41.08519859174193,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,13.9115,37.9033,67.6574,223.6962,142.5407
HOUSEHOLD_2_246,2,volatile,3.43013698630137,2.0962214129123966,7.0,14.641652655945855,38.65261156005545,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.3695,35.3804,64.1008,204.2874,150.8893
HOUSEHOLD_2_482,2,volatile,3.43013698630137,2.2577512961460453,7.0,15.76990391284751,39.7808628169571,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.2456,36.2565,65.3398,204.2874,153.0714
HOUSEHOLD_2_311,4,burst,3.4328767123287673,3.50651100797418,7.0,21.430692583169343,45.46082956947072,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,17.4414,41.4716,72.7262,223.875,150.418
HOUSEHOLD_1_174,4,burst,3.4356164383561643,3.411251980176267,7.0,20.848499361512218,44.89781443000537,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,16.9676,41.0169,72.0945,223.9643,149.4173
HOUSEHOLD_2_353,4,burst,3.4438356164383563,3.233622568878246,7.0,19.76288425903561,43.8697335741041,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,16.0841,40.1909,70.96,224.232,147.6018
HOBBIES_2_089,2,volatile,3.4547945205479453,2.339639371565815,7.0,16.341874387709876,40.525436031545496,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.6897,36.8733,66.3131,205.0203,154.6173
FOODS_3_068,4,burst,3.4712328767123286,2.995852419195157,7.0,18.309707876094123,42.60833801308043,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,14.9014,39.2,69.671,225.1222,145.4376
HOUSEHOLD_2_468,2,volatile,3.473972602739726,2.0535433995298984,7.0,14.34355597391446,38.661364193092545,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.138,35.4558,64.3871,205.5886,151.0935
HOBBIES_1_301,4,burst,3.484931506849315,4.376877030087153,7.0,26.750096005066837,51.14461655301204,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,21.7706,46.1652,79.5774,225.566,160.8149
HOBBIES_1_038,2,volatile,3.4876712328767123,2.235573113177577,7.0,15.614994107249652,40.028692737386635,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.1253,36.539,65.9751,205.9935,153.7955
FOODS_3_539,2,volatile,3.4904109589041097,2.688608671579141,7.0,18.77934938291317,43.21222609524194,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,14.5824,39.0153,69.4885,206.0744,159.9639
HOUSEHOLD_2_178,4,burst,3.4986301369863013,2.971129079732134,7.0,18.158606600080308,42.64901755898442,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,14.7784,39.2688,69.8807,226.0088,145.6096
HOUSEHOLD_2_379,4,burst,3.5013698630136987,3.18273558603723,7.0,19.451879022414136,43.961468063510026,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,15.831,40.3406,71.4075,226.0973,147.976
HOBBIES_1_249,2,volatile,3.5123287671232877,2.026740549318681,7.0,14.156343869045848,38.742645238908864,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,10.9926,35.5789,64.7185,206.7204,151.4106
HOUSEHOLD_2_071,2,volatile,3.515068493150685,2.4568625145956897,7.0,17.160652658416062,41.766132110470856,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,13.3255,37.931,68.0561,206.801,157.2693
HOBBIES_1_021,4,burst,3.526027397260274,4.286768147811752,7.0,26.199378853269625,50.881570634091545,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,21.3224,46.0046,79.5189,226.892,160.4891
FOODS_1_176,4,burst,3.5753424657534247,3.853490668950906,7.0,23.55132315586518,48.57872041613915,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,19.1673,44.1947,77.1615,228.4732,156.5249
HOBBIES_1_390,2,volatile,3.5753424657534247,2.3021598090143844,7.0,16.08008775906724,41.10748501934121,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.4864,37.5138,67.7133,208.5665,156.2388
HOUSEHOLD_2_259,2,volatile,3.5753424657534247,2.2145734105323216,7.0,15.468315731522734,40.49571299179671,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.0114,37.0388,67.0415,208.5665,155.0556
FOODS_2_298,2,volatile,3.5863013698630137,2.43516562316065,7.0,17.00910456996092,42.11321415900201,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,13.2078,38.3119,68.8869,208.8859,158.2271
FOODS_3_193,2,volatile,3.6191780821917807,2.4562466639658873,7.0,17.15635107512244,42.490597650464906,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,13.3222,38.6564,69.5089,209.8412,159.0851
HOUSEHOLD_2_472,4,burst,3.621917808219178,3.280739939962554,7.0,20.050850814035332,45.404275471569576,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,16.3184,41.6719,73.7846,229.9565,150.9811
FOODS_1_029,2,volatile,3.6410958904109587,2.9286307238373355,7.0,20.455851443852012,45.94352267672872,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,15.8843,41.3719,73.4391,210.4757,165.8469
HOUSEHOLD_2_268,4,burst,3.6410958904109587,3.0562418393085737,7.0,18.678789021079375,44.16646025395609,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,15.2018,40.6895,72.4739,230.5645,148.8215
HOUSEHOLD_2_480,2,volatile,3.654794520547945,2.1396981079994637,7.0,14.945327956738092,40.528889600573706,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.6053,37.1888,67.5795,210.8712,155.4269
HOUSEHOLD_1_206,2,volatile,3.66027397260274,2.546207032902694,7.0,17.784704772236648,43.40662258045583,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,13.8101,39.432,70.7743,211.0292,161.0131
HOUSEHOLD_1_302,4,burst,3.6767123287671235,3.4265655982172656,7.0,20.942091379283273,46.67907768065314,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,17.0438,42.7808,75.5775,231.6894,153.4479
HOUSEHOLD_2_431,2,volatile,3.6767123287671235,2.1212245418926803,7.0,14.816294097725853,40.55328039909572,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.5051,37.2421,67.7446,211.5026,155.5562
HOUSEHOLD_2_443,2,volatile,3.6767123287671235,2.7595249903765007,7.0,19.274684513578897,45.01167081494876,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,14.9671,40.7041,72.6406,211.5026,164.1787
HOBBIES_1_386,2,volatile,3.6794520547945204,2.3071174455849413,7.0,16.114715776991957,41.8708801605536,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.5133,38.2695,69.2088,211.5813,158.1146
HOUSEHOLD_2_390,2,volatile,3.682191780821918,2.2490133652260127,7.0,15.708871357472066,41.48421382322549,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.1982,37.9735,68.8015,211.6601,157.377
FOODS_1_119,4,burst,3.6931506849315068,3.5601707255921737,7.0,21.75864390280181,47.61069869732236,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,17.7083,43.5604,76.7475,232.2068,155.1728
HOUSEHOLD_1_073,2,volatile,3.6931506849315068,2.1171934023739643,7.0,14.788137461085695,40.640192255606244,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.4832,37.3353,67.9438,211.9748,155.7851
HOUSEHOLD_1_210,0,burst,3.6931506849315068,3.916586621051385,7.0,23.93694577322834,49.789000567748886,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,19.4812,45.3332,79.2546,232.2068,159.0841
HOUSEHOLD_2_043,2,volatile,3.6931506849315068,1.9538865725063665,7.0,13.647474616723777,39.499529411244325,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,10.5975,36.4495,66.6912,211.9748,153.5791
FOODS_1_002,2,volatile,3.695890410958904,2.1796031469208144,7.0,15.224056012614907,41.095288889327236,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,11.8217,37.6929,68.4609,212.0535,156.6753
HOBBIES_1_145,0,burst,3.6986301369863015,4.801799489576823,7.0,29.34708845148964,55.23749941039375,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,23.8842,49.7746,85.5582,232.379,168.8845
FOODS_2_043,4,burst,3.7013698630136984,4.015235174050879,7.0,24.53985470700865,50.44944374810454,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,19.9718,45.8814,80.0636,232.4651,160.2958
HOUSEHOLD_1_401,2,volatile,3.7041095890410958,2.437146049599432,7.0,17.022937419796662,42.95170454308433,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,13.2186,39.1473,70.5514,212.2891,160.2958
HOUSEHOLD_2_416,4,burst,3.734246575342466,4.1255109299987405,7.0,25.21382544878612,51.353551476183384,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,20.5203,46.6601,81.2996,233.4952,162.021
FOODS_2_154,2,volatile,3.747945205479452,2.4330660341757366,7.0,16.994439395543754,43.23005583389992,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,13.1964,39.4321,71.1338,213.5416,160.9921
FOODS_3_484,2,volatile,3.747945205479452,2.458898931032601,7.0,17.174876586264734,43.4104930246209,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,13.3366,39.5722,71.332,213.5416,161.3411
HOBBIES_1_050,2,volatile,3.756164383561644,1.9367034911065364,7.0,13.52745451394961,39.82060519888112,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,10.5043,36.7974,67.4416,213.7756,154.4274
HOUSEHOLD_2_139,2,volatile,3.756164383561644,2.3424525926319153,7.0,16.361524127685104,42.65467481261661,Volatile demand → highest safety stock,high_resilience_replenishment,0.98,1.2,7.0,12.705,38.9981,70.5538,213.7756,159.9085
